doctor,specialty,treat,n_years,move_year,doc_group,doc_hrr,female,age,experience,white,n_choice,n_refer
1477532125,derm,0,1,2013,167057,192,0,58,27,1,21,6
1497715262,derm,0,1,2013,167057,192,0,41,14,1,21,2
1508844309,derm,0,1,2013,167057,192,0,39,11,1,21,2
1508845454,derm,0,1,2013,166473,192,0,63,38,1,21,2
1518914662,derm,0,1,2013,167057,192,0,40,12,1,21,3
1518928530,derm,0,1,2013,167057,192,1,60,21,1,21,4
1528046117,derm,1,1,2013,167080,192,1,52,19,1,21,4
1528059086,derm,0,1,2013,167057,192,0,59,33,1,21,2
1568421873,derm,0,1,2013,167057,192,1,40,13,1,21,2
1578541108,derm,0,1,2013,167057,192,0,52,26,1,21,2
1619936382,derm,0,1,2013,167057,192,1,41,14,1,21,1
1629038195,derm,0,1,2013,167057,192,0,64,37,1,21,4
1669459533,derm,0,1,2013,167057,192,0,60,33,1,21,2
1679527428,derm,0,1,2013,167057,192,1,49,23,1,21,2
1689634206,derm,0,1,2013,167057,192,0,64,38,1,21,3
1699752790,derm,0,1,2013,167057,192,0,54,27,1,21,2
1700089539,derm,0,1,2013,167057,192,1,33,6,1,21,3
1700846474,derm,0,1,2013,167057,192,0,62,36,1,21,2
1700859261,derm,0,1,2013,167057,192,1,58,27,1,21,1
1740268002,derm,0,1,2013,167057,192,0,51,25,1,21,3
1750368817,derm,0,1,2013,167057,192,0,37,11,1,21,7
1760441273,derm,0,1,2013,167057,192,0,42,16,1,21,2
1760442529,derm,0,1,2013,167057,192,0,62,36,1,21,2
1760442768,derm,0,1,2013,167057,192,1,55,27,1,21,5
1760680235,derm,0,1,2013,167057,192,1,32,6,1,21,2
1780643163,derm,0,1,2013,167057,192,0,63,38,1,21,4
1790754695,derm,0,1,2013,167057,192,0,42,13,1,21,5
1811904295,derm,0,1,2013,167057,192,1,46,13,1,21,3
1821058322,derm,0,1,2013,167057,192,1,40,13,1,21,2
1821297185,derm,0,1,2013,167057,192,0,35,7,1,21,2
1841259504,derm,0,1,2013,167057,192,0,39,13,1,21,5
1841279734,derm,0,1,2013,167057,192,1,56,30,1,21,10
1851351456,derm,0,1,2013,167057,192,0,81,55,1,21,5
1881691517,derm,0,1,2013,167057,192,0,56,30,1,21,2
1922068691,derm,0,1,2013,167057,192,0,63,,1,21,3
1922236181,derm,0,1,2013,167057,192,1,31,4,1,21,2
1942260559,derm,0,1,2013,167057,192,1,60,27,1,21,3
1942298088,derm,0,1,2013,167057,192,0,40,14,1,21,2
1982664082,derm,0,1,2013,167057,192,1,45,16,1,21,3
1992757116,derm,0,1,2013,167057,192,0,60,,1,21,2
1992765994,derm,0,1,2013,167057,192,0,61,35,1,21,5
1124132188,derm,1,3,2013,166498,194,0,56,31,0,121,6
1174637110,derm,0,1,2013,166849,194,0,48,23,1,21,1
1316043565,derm,0,1,2013,167057,197,0,39,14,1,1,1
1336127737,derm,0,1,2013,167057,197,1,58,30,1,1,1
1356382923,derm,0,1,2013,167057,197,1,45,9,1,1,1
1366428559,derm,0,1,2013,167057,197,0,73,49,0,1,1
1396722468,derm,0,1,2013,167057,197,0,44,17,1,1,1
1508823998,derm,0,1,2013,167057,197,0,40,16,0,1,1
1609989789,derm,0,1,2013,167057,197,1,54,27,1,1,1
1376854059,derm,1,1,2013,211813,201,0,31,3,1,16,1
1821037979,derm,0,2,2013,211786,201,0,42,18,1,35,5
1417985235,derm,0,1,2013,129852,203,0,58,27,0,13,1
1669522215,derm,0,1,2013,287331,203,1,62,21,1,13,3
1437137957,derm,0,1,2013,130700,204,0,54,28,1,35,4
1154518074,derm,0,1,2013,256607,205,1,35,6,1,58,1
1619991890,derm,0,1,2013,130263,205,1,38,13,1,58,1
1790796654,derm,0,1,2013,69982,205,0,41,8,1,58,1
1952599763,derm,0,2,2013,154585,205,1,32,6,1,72,2
1437364973,derm,0,1,2013,95848,207,0,46,7,1,4,1
1497779755,derm,0,1,2013,274043,209,0,45,13,1,5,2
1154359974,derm,1,1,2013,274278,212,0,59,23,1,9,1
1306801634,derm,0,1,2013,288631,214,0,41,15,1,7,2
1407817190,derm,0,1,2013,288631,214,0,52,26,1,7,4
1760708606,derm,0,1,2013,288631,214,0,40,14,0,7,1
1972682300,derm,0,1,2013,288631,214,1,63,27,1,7,6
1962406298,derm,0,1,2013,275977,216,0,69,44,1,37,9
1225010184,derm,0,1,2013,550,222,0,59,33,1,30,2
1235387325,derm,0,1,2013,546,222,1,41,7,1,30,2
1982697892,derm,0,1,2013,566,222,1,48,18,0,30,2
1407006992,derm,0,1,2013,216459,223,0,34,10,1,117,3
1528237930,derm,0,1,2013,218645,223,0,34,8,0,117,1
1639171440,derm,0,1,2013,216330,223,0,56,30,1,117,1
1780647321,derm,0,1,2013,219727,223,0,40,12,1,117,1
1164492880,derm,0,1,2013,219727,226,1,59,37,0,29,3
1023091766,derm,0,1,2013,10039,227,0,42,12,0,316,1
1043474018,derm,1,1,2013,9944,227,0,55,28,1,316,5
1184760712,derm,0,1,2013,8314,227,1,55,28,1,316,3
1336302645,derm,0,1,2013,9103,227,1,32,5,0,316,2
1376642157,derm,0,1,2013,9259,227,1,59,36,1,316,1
1497709448,derm,0,1,2013,3952,227,0,59,33,1,316,2
1568408979,derm,1,1,2013,9944,227,0,58,32,1,316,4
1780754457,derm,0,2,2013,78726,227,1,36,10,1,353,4
1316984560,derm,0,3,2013,117287,230,1,51,26,1,108,3
1588830608,derm,0,1,2013,267512,230,0,40,7,1,24,1
1063698322,derm,1,1,2013,9404,231,1,42,16,0,31,1
1336300508,derm,1,1,2013,160953,232,1,32,5,1,55,2
1508881954,derm,1,1,2013,160953,232,0,41,16,1,55,2
1790959492,derm,1,1,2013,160953,232,1,33,5,0,55,2
1073675427,derm,0,1,2013,60819,233,0,44,9,1,16,2
1386623932,derm,0,1,2013,157880,233,0,68,43,0,16,1
1982692273,derm,0,1,2013,156520,233,0,58,34,1,16,2
1154646842,derm,0,2,2013,64468,234,0,35,-2,1,81,4
1477711893,derm,0,1,2013,154585,234,1,31,5,1,53,1
1558320432,derm,0,1,2013,154585,234,1,39,17,1,53,2
1568547958,derm,0,1,2013,157972,235,0,47,21,0,11,3
1043201882,derm,0,1,2013,157880,236,0,66,8,1,20,1
1235223926,derm,0,2,2013,157880,236,1,52,9,1,50,5
1427066646,derm,0,1,2013,157880,236,0,60,33,0,20,3
1740267947,derm,0,1,2013,157880,236,0,66,22,1,20,1
1912910696,derm,0,1,2013,120456,236,0,46,19,1,20,1
1174522957,derm,0,1,2013,156413,238,0,44,18,1,6,1
1770546103,derm,0,1,2013,159218,239,1,49,20,1,11,2
1073525507,derm,0,1,2013,187723,244,0,64,37,1,21,4
1235375361,derm,1,2,2013,154593,244,0,37,11,1,71,2
1255409702,derm,0,1,2013,154593,244,0,63,37,1,21,1
1386775419,derm,0,1,2013,187723,244,0,36,8,1,21,3
1427126960,derm,0,1,2013,154593,244,0,50,24,1,21,2
1689742116,derm,0,1,2013,154593,244,1,57,33,1,21,2
1811099559,derm,0,1,2013,154593,244,1,45,21,1,21,1
1831267368,derm,0,1,2013,154593,244,0,61,28,1,21,1
1881676088,derm,0,1,2013,98117,244,0,44,13,0,21,2
1952561565,derm,0,1,2013,154593,244,1,32,5,1,21,1
1316926165,derm,0,1,2013,293948,245,1,48,24,0,65,1
1649292269,derm,0,1,2013,159340,245,0,66,36,1,65,1
1922245083,derm,0,1,2013,188980,245,0,34,5,0,65,2
1952385098,derm,0,1,2013,72157,245,1,44,20,1,65,6
1316969066,derm,0,1,2013,157880,246,1,58,32,1,7,3
1174764740,derm,1,1,2013,164026,251,1,32,6,1,113,2
1497714455,derm,1,1,2013,167950,251,0,48,17,0,113,1
1831134352,derm,0,2,2013,161358,251,0,54,27,1,118,2
1265694129,derm,0,2,2013,260350,257,1,40,5,1,36,5
1831105980,derm,1,1,2013,263696,258,0,58,32,1,10,3
1841475845,derm,0,1,2013,328690,264,0,36,7,0,31,1
1811195894,derm,0,1,2013,45053,268,1,35,11,0,60,1
1255319810,derm,0,1,2013,325063,273,0,45,18,1,108,1
1356557698,derm,0,1,2013,169376,273,0,40,8,1,108,3
1477767101,derm,0,1,2013,169376,273,1,35,9,1,108,1
1639142508,derm,0,1,2013,114771,274,0,45,19,1,20,1
1346232790,derm,0,1,2013,335564,279,0,62,,1,30,1
1457475410,derm,1,1,2013,326514,279,1,34,11,0,30,1
1477540938,derm,0,2,2013,326497,279,1,58,14,1,37,2
1770520306,derm,0,1,2013,50735,279,0,45,18,0,30,7
1265440994,derm,1,1,2013,78647,281,1,59,20,1,19,1
1811997927,derm,1,1,2013,3589,281,0,51,27,1,19,1
1154434462,derm,1,1,2013,78647,282,1,46,7,1,34,1
1295781748,derm,0,1,2013,326298,282,1,48,21,1,34,3
1982672952,derm,0,2,2013,257616,282,1,51,26,1,105,5
1114983541,derm,0,1,2013,77932,283,0,54,28,0,102,4
1194740225,derm,0,2,2013,219946,283,0,56,29,1,304,19
1255596052,derm,1,2,2013,39758,283,1,31,5,0,128,2
1376549642,derm,0,1,2013,80119,283,0,55,29,1,102,1
1770626111,derm,0,1,2013,39760,283,1,61,28,1,102,1
1427122464,derm,0,1,2013,144426,284,0,74,46,1,78,1
1730352576,derm,0,1,2013,98979,284,0,37,10,0,78,2
1609818756,derm,0,1,2013,81379,285,1,40,15,0,64,1
1609822501,derm,0,1,2013,81379,285,1,51,24,1,64,2
1629081211,derm,0,1,2013,81379,285,0,43,10,0,64,1
1669507588,derm,0,1,2013,80708,285,0,38,12,0,64,1
1699801647,derm,0,1,2013,81379,285,0,57,23,1,64,3
1942386917,derm,0,1,2013,81379,285,0,50,19,1,64,5
1194718130,derm,0,3,2013,62823,288,0,55,17,1,431,3
1407174451,derm,0,1,2013,116334,289,1,33,6,0,41,3
1275798357,derm,0,1,2013,219265,291,1,57,27,1,12,3
1770515918,derm,0,1,2013,219265,291,0,63,33,1,12,3
1336127836,derm,0,1,2013,321313,293,0,47,12,1,47,1
1467675827,derm,0,1,2013,316394,293,1,50,23,1,47,2
1801912985,derm,0,1,2013,326514,293,1,35,9,1,47,1
1053522268,derm,0,1,2013,38238,295,1,33,6,1,49,2
1073562187,derm,0,1,2013,38246,295,0,46,14,1,49,3
1083604433,derm,0,1,2013,9520,295,0,64,35,0,49,1
1164653085,derm,0,1,2013,38238,295,1,34,11,0,49,1
1407842750,derm,0,1,2013,38246,295,1,39,14,1,49,3
1861496127,derm,0,1,2013,32267,295,1,77,46,1,49,1
1023244167,derm,1,1,2013,33412,297,1,33,7,1,31,1
1396874525,derm,0,1,2013,11482,297,1,63,14,1,31,1
1265479976,derm,0,1,2013,81592,301,0,43,21,1,231,4
1720064157,derm,0,1,2013,151265,301,1,53,30,1,231,4
1073621231,derm,0,1,2013,183495,303,0,54,29,1,335,5
1487811121,derm,1,1,2013,35854,303,0,34,7,1,335,2
1609984855,derm,0,1,2013,183495,303,0,59,32,1,335,7
1811976970,derm,0,1,2013,29167,303,0,49,17,1,335,2
1841346392,derm,0,2,2013,328315,303,0,75,31,1,351,2
1891803037,derm,0,1,2013,183495,303,0,57,29,1,335,1
1972679942,derm,0,1,2013,34237,303,0,51,27,0,335,2
1982695383,derm,0,3,2013,130263,303,0,48,15,0,760,5
1649222704,derm,0,1,2013,44226,304,0,40,14,0,39,2
1972697290,derm,0,1,2013,44226,304,0,59,30,1,39,2
1376700070,derm,1,2,2013,33399,308,1,34,6,0,143,5
1679644264,derm,0,1,2013,151265,308,0,61,32,1,71,1
1124092465,derm,0,1,2013,183047,309,0,37,11,1,24,4
1215114129,derm,0,1,2013,231935,309,1,32,6,1,24,1
1427091222,derm,0,1,2013,54821,309,1,33,7,1,24,2
1508843640,derm,0,1,2013,51060,309,1,54,28,1,24,1
1750377651,derm,0,1,2013,175369,309,0,59,32,1,24,1
1093760324,derm,1,1,2013,240246,311,1,36,10,1,81,1
1134348485,derm,1,1,2013,240246,311,0,36,9,1,81,2
1245433291,derm,1,1,2013,232664,311,0,32,6,1,81,4
1518901602,derm,1,1,2013,240246,311,1,43,17,0,81,2
1720214281,derm,1,1,2013,232664,311,1,30,4,1,81,2
1841248770,derm,0,1,2013,230786,311,0,46,15,1,81,6
1851349468,derm,0,1,2013,229730,311,0,44,16,1,81,2
1548249816,derm,0,1,2013,231350,312,0,60,31,1,65,2
1730346834,derm,0,2,2013,231350,312,1,32,6,1,77,2
1326243775,derm,0,2,2013,231615,314,0,35,6,1,357,4
1356370696,derm,1,1,2013,231288,314,0,53,30,0,26,1
1851361976,derm,0,1,2013,106422,314,0,49,23,1,26,3
1497741987,derm,0,1,2013,220164,315,1,50,21,1,8,2
1023001484,derm,0,1,2013,231350,318,1,38,16,1,46,2
1083672547,derm,0,1,2013,54821,318,0,74,47,1,46,3
1275581944,derm,0,1,2013,54821,318,1,56,30,1,46,12
1700945847,derm,0,1,2013,107071,318,0,50,26,1,46,12
1760430144,derm,0,1,2013,54821,318,0,49,23,1,46,11
1760660781,derm,0,1,2013,232613,318,1,43,20,0,46,4
1982674362,derm,0,1,2013,223153,318,0,48,12,1,46,1
1235163668,derm,0,2,2013,240246,319,0,61,29,1,117,6
1063433803,derm,1,1,2013,229575,320,1,46,21,1,43,1
1245461128,derm,0,1,2013,311268,320,0,42,16,0,43,1
1699783092,derm,0,1,2013,231954,320,0,60,25,1,43,4
1811007966,derm,1,1,2013,172984,322,0,51,18,1,14,2
1336185339,derm,1,1,2013,140070,328,1,40,14,1,119,1
1538276472,derm,1,1,2013,138202,328,0,38,12,1,119,2
1700090735,derm,0,1,2013,121754,328,1,32,7,0,119,7
1841420635,derm,0,1,2013,138218,328,0,33,8,1,119,3
1922273432,derm,1,2,2013,138202,328,0,32,5,1,153,3
1952492555,derm,1,1,2013,138202,328,0,37,11,1,119,1
1003127218,derm,1,1,2013,114221,329,1,31,3,1,87,1
1497735344,derm,0,1,2013,130943,329,0,64,38,1,87,2
1659339042,derm,0,1,2013,187323,329,0,50,21,1,87,1
1952504789,derm,0,1,2013,131046,329,1,52,10,1,87,2
1972587657,derm,0,1,2013,86705,329,1,46,20,1,87,2
1780683755,derm,0,1,2013,129795,330,0,55,22,1,18,1
1265432389,derm,1,1,2013,138253,334,0,75,51,0,21,2
1346238326,derm,0,1,2013,184604,335,1,55,28,0,17,1
1619266947,derm,0,2,2013,140056,335,1,31,5,1,135,3
1811974413,derm,0,1,2013,93509,336,0,45,12,1,2,2
1225062359,derm,0,1,2013,177549,339,0,46,22,0,45,7
1740476951,derm,1,1,2013,277017,340,0,33,6,1,32,2
1467418681,derm,0,1,2013,332945,341,1,52,18,1,10,2
1154442986,derm,1,1,2013,332937,342,1,38,13,0,20,3
1235282559,derm,0,2,2013,331906,342,0,38,10,1,29,4
1265591622,derm,0,1,2013,332341,343,0,60,33,1,12,3
1053457937,derm,0,1,2013,330445,344,0,32,7,1,85,5
1346285285,derm,0,1,2013,331896,344,1,38,13,0,85,1
1912136011,derm,1,1,2013,332672,344,1,36,12,0,85,1
1144481250,derm,0,1,2013,83933,346,1,33,10,0,27,2
1235137746,derm,0,1,2013,90604,347,0,43,17,1,6,2
1588824882,derm,0,1,2013,104613,350,1,32,9,1,26,1
1598732018,derm,1,1,2013,87798,350,0,60,31,1,26,1
1619115250,derm,1,1,2013,87798,350,1,34,5,1,26,6
1639342363,derm,1,1,2013,85439,350,0,39,14,1,26,2
1922068162,derm,0,1,2013,104613,350,0,57,32,1,26,3
1952369209,derm,0,1,2013,104613,350,1,47,21,1,26,2
1184776056,derm,0,1,2013,267512,352,0,38,9,1,33,2
1790749059,derm,1,1,2013,90474,352,0,42,17,1,33,1
1821046723,derm,0,2,2013,89813,352,1,59,12,1,58,3
1346347218,derm,0,2,2013,83955,355,0,38,7,1,52,4
1437247954,derm,0,1,2013,86304,355,0,33,7,1,14,1
1538350798,derm,0,1,2013,87151,355,1,35,10,0,14,1
1679546550,derm,0,1,2013,86304,355,0,38,11,1,14,1
1760455638,derm,0,1,2013,83850,355,1,37,11,1,14,2
1013930304,derm,0,1,2013,177633,356,1,43,18,0,227,2
1083661185,derm,0,2,2013,185375,356,0,65,38,1,256,5
1124141148,derm,1,1,2013,86408,356,1,37,9,1,227,1
1700817566,derm,0,1,2013,55784,356,1,42,16,1,227,1
1801050737,derm,0,1,2013,86146,356,1,37,14,1,227,1
1962459156,derm,0,1,2013,85574,356,0,40,13,1,227,2
1992887475,derm,0,1,2013,117086,356,1,52,26,1,227,2
1417272014,derm,0,1,2013,68351,358,1,64,14,1,9,1
1558343897,derm,0,1,2013,60053,365,1,43,16,1,46,2
1053532309,derm,0,1,2013,241905,366,1,38,10,1,21,1
1255317723,derm,0,1,2013,236784,366,1,41,15,1,21,3
1922098680,derm,0,1,2013,236784,366,0,46,19,1,21,6
1114173440,derm,0,1,2013,236052,368,0,41,9,0,34,1
1386871655,derm,1,1,2013,236487,368,1,31,4,1,34,1
1780634824,derm,1,1,2013,236487,368,0,45,17,1,34,2
1801923560,derm,1,1,2013,236487,368,1,34,7,1,34,2
1194994210,derm,0,1,2013,238005,369,0,36,7,1,6,1
1518961028,derm,0,2,2013,70043,369,0,45,18,1,60,2
1669793808,derm,1,1,2013,184513,371,0,35,3,1,19,1
1730123332,derm,1,1,2013,184513,371,0,50,20,1,19,1
1457305161,derm,0,1,2013,97705,373,1,53,17,1,11,1
1699778936,derm,0,1,2013,70963,375,0,63,38,1,12,3
1104930502,derm,0,1,2013,259941,376,1,46,21,0,13,1
1477562312,derm,0,1,2013,242811,379,0,83,57,1,39,4
1356304984,derm,1,1,2013,258598,380,1,59,35,1,70,1
1437315470,derm,0,1,2013,260204,380,0,39,9,1,70,2
1588788301,derm,0,1,2013,260150,380,0,36,9,1,70,3
1649256330,derm,1,1,2013,258598,380,0,39,13,1,70,3
1720181738,derm,0,1,2013,137454,380,0,42,16,1,70,1
1780771543,derm,0,1,2013,131358,380,0,49,21,1,70,1
1013005875,derm,0,1,2013,285257,382,0,43,12,0,6,1
1164458980,derm,0,1,2013,288633,382,0,54,21,1,6,1
1376573162,derm,0,2,2013,285400,382,0,42,16,1,173,2
1659302008,derm,0,1,2013,285302,382,0,38,15,1,6,1
1659369056,derm,0,1,2013,288633,382,0,50,26,0,6,1
1477526044,derm,1,1,2013,285427,383,0,46,22,0,9,2
1700847464,derm,0,1,2013,284089,383,0,45,21,0,9,1
1235129511,derm,0,1,2013,189137,385,0,65,36,1,81,2
1235166786,derm,1,1,2013,281570,385,1,39,13,0,81,2
1528047693,derm,0,1,2013,281465,385,1,41,15,0,81,3
1568476109,derm,0,1,2013,288631,390,0,68,41,0,4,1
1023017175,derm,0,1,2013,288915,391,1,47,21,1,155,6
1043280266,derm,0,1,2013,68413,391,0,38,12,1,155,1
1053503870,derm,0,1,2013,174158,391,0,35,10,0,155,1
1114989910,derm,0,1,2013,288633,391,0,53,27,0,155,3
1124093893,derm,0,1,2013,288633,391,0,42,13,0,155,4
1164485140,derm,0,1,2013,288633,391,0,47,17,0,155,4
1295728152,derm,0,1,2013,288633,391,0,62,34,1,155,4
1316958713,derm,0,1,2013,97258,391,1,39,8,0,155,2
1396070348,derm,0,1,2013,285236,391,1,35,9,0,155,1
1477584480,derm,0,1,2013,288915,391,1,49,19,1,155,9
1528174943,derm,0,1,2013,260488,391,1,38,13,0,155,2
1588657431,derm,0,1,2013,288633,391,0,65,38,1,155,1
1588730170,derm,0,1,2013,288633,391,1,69,37,1,155,1
1639339575,derm,0,1,2013,68413,391,0,31,5,1,155,2
1679548366,derm,0,1,2013,288633,391,0,62,32,1,155,2
1811002454,derm,0,1,2013,109731,391,1,46,20,1,155,8
1902866163,derm,1,1,2013,285000,391,1,42,15,0,155,1
1952560112,derm,1,1,2013,287745,391,1,31,5,1,155,3
1316992779,derm,0,1,2013,286494,393,0,62,17,0,12,1
1376743518,derm,0,1,2013,68413,393,0,45,19,0,12,3
1437149655,derm,0,1,2013,285345,393,0,60,34,0,12,5
1518160548,derm,0,1,2013,68413,393,1,42,17,0,12,3
1801058177,derm,0,1,2013,183531,393,0,31,5,0,12,5
1952492209,derm,0,1,2013,68413,393,1,37,10,1,12,1
1225002736,derm,0,1,2013,327475,394,0,61,,1,60,1
1306816699,derm,0,1,2013,288965,394,1,44,15,1,60,2
1386840643,derm,0,1,2013,288965,394,1,34,6,1,60,1
1477578151,derm,1,1,2013,287760,394,0,58,26,1,60,2
1679591267,derm,0,1,2013,288965,394,0,55,28,1,60,13
1750545364,derm,0,2,2013,288965,394,1,35,8,1,81,7
1790072676,derm,0,1,2013,288965,394,1,29,4,1,60,1
1811018294,derm,1,1,2013,285236,394,0,41,16,0,60,1
1861657355,derm,0,1,2013,288965,394,0,34,5,1,60,5
1740287051,derm,0,1,2013,293974,396,0,65,39,1,5,3
1043364839,derm,0,1,2013,127625,397,0,36,10,0,190,2
1386970523,derm,0,1,2013,181147,397,0,32,5,1,190,2
1396984068,derm,1,1,2013,288746,397,0,41,17,1,190,1
1417994823,derm,0,1,2013,278468,397,1,43,17,1,190,2
1427248970,derm,0,1,2013,289189,397,0,37,7,0,190,1
1467427971,derm,1,1,2013,288746,397,1,42,17,0,190,1
1538471610,derm,1,1,2013,278544,397,1,37,12,0,190,4
1609184027,derm,0,1,2013,289157,397,0,34,7,0,190,1
1740443001,derm,0,1,2013,177351,397,1,33,8,0,190,2
1942479894,derm,0,2,2013,67615,397,1,39,13,1,299,4
1043224223,derm,0,1,2013,67069,399,0,66,29,1,5,2
1073580114,derm,0,1,2013,67069,399,0,62,36,1,5,2
1215904610,derm,0,1,2013,67069,399,0,52,24,1,5,3
1316914831,derm,0,1,2013,67069,399,0,60,35,1,5,1
1396740064,derm,0,1,2013,67069,399,0,55,29,1,5,4
1427051051,derm,0,1,2013,67069,399,0,59,33,1,5,2
1467689158,derm,0,1,2013,67069,399,1,39,15,1,5,2
1750358792,derm,0,1,2013,67069,399,0,43,16,1,5,3
1760427173,derm,0,1,2013,67069,399,1,44,18,1,5,3
1770550311,derm,0,1,2013,67069,399,0,51,17,1,5,3
1841293487,derm,0,1,2013,67069,399,0,53,22,1,5,2
1902872716,derm,0,1,2013,67069,399,1,52,15,1,5,1
1922075126,derm,0,1,2013,67069,399,1,44,18,1,5,2
1992919682,derm,0,1,2013,67069,399,1,34,8,1,5,2
1730147315,derm,0,1,2013,66128,400,0,64,38,1,10,1
1164687448,derm,0,1,2013,267512,402,0,32,5,1,6,2
1366439739,derm,0,1,2013,285565,406,0,55,29,1,7,2
1164535282,derm,0,1,2013,288633,411,0,40,11,1,5,3
1043384654,derm,0,1,2013,6577,412,0,55,23,0,77,1
1114026598,derm,0,1,2013,70018,412,0,59,35,1,77,1
1134195993,derm,0,1,2013,288430,412,1,53,26,1,77,1
1174722367,derm,0,1,2013,288631,412,1,33,6,1,77,5
1225263635,derm,0,1,2013,288631,412,0,37,13,0,77,1
1326148586,derm,0,1,2013,303533,412,0,43,18,1,77,1
1346321999,derm,0,1,2013,281948,412,0,77,53,0,77,4
1366615643,derm,0,1,2013,99254,412,1,33,5,1,77,8
1366672818,derm,0,1,2013,280996,412,0,30,4,1,77,4
1457317232,derm,0,1,2013,83085,412,0,42,17,0,77,2
1518192475,derm,0,1,2013,288631,412,0,34,4,1,77,4
1598831281,derm,0,1,2013,132971,412,0,59,33,1,77,2
1912921701,derm,0,1,2013,111988,412,0,48,22,1,77,1
1952548133,derm,0,1,2013,327319,412,0,63,39,0,77,3
1376595611,derm,0,1,2013,293974,413,0,45,19,0,10,1
1487662078,derm,0,1,2013,71124,418,0,59,33,0,4,1
1740202910,derm,0,1,2013,288965,418,0,50,18,0,4,1
1679551816,derm,0,1,2013,286489,420,0,43,16,1,4,2
1871607911,derm,0,1,2013,286489,420,1,45,20,0,4,1
1013150218,derm,1,1,2013,334967,421,0,32,4,1,15,1
1053346734,derm,1,1,2013,334967,421,0,45,17,1,15,5
1093747743,derm,1,1,2013,334967,421,0,59,30,1,15,9
1124184411,derm,1,2,2013,334967,421,1,33,7,1,27,4
1306838479,derm,1,1,2013,334967,421,0,45,13,1,15,1
1326135807,derm,1,1,2013,334967,421,0,42,14,1,15,3
1356364947,derm,1,1,2013,334967,421,0,61,34,1,15,8
1366462913,derm,1,1,2013,334967,421,0,44,16,1,15,8
1376651448,derm,1,1,2013,334967,421,0,46,16,1,15,5
1417977075,derm,1,1,2013,334967,421,0,53,23,1,15,4
1447320163,derm,1,1,2013,334967,421,0,46,15,1,15,3
1528140878,derm,1,1,2013,334967,421,0,43,14,1,15,3
1538497524,derm,1,1,2013,334967,421,1,32,4,1,15,5
1568435469,derm,1,1,2013,334967,421,0,63,31,1,15,1
1578598298,derm,1,1,2013,334967,421,0,51,22,1,15,3
1619105236,derm,1,1,2013,334967,421,0,35,5,1,15,6
1689603409,derm,1,1,2013,334967,421,0,62,34,1,15,8
1689608895,derm,1,1,2013,334967,421,0,56,27,1,15,2
1730497108,derm,0,1,2013,257796,421,0,34,3,1,15,1
1740377225,derm,1,1,2013,334967,421,0,65,34,1,15,6
1750315966,derm,1,1,2013,334967,421,0,48,22,1,15,6
1780830612,derm,1,1,2013,334967,421,0,36,6,1,15,3
1841233558,derm,1,1,2013,334967,421,0,44,13,1,15,2
1861700239,derm,1,2,2013,334967,421,1,36,3,1,74,2
1962510040,derm,1,1,2013,334967,421,0,53,21,1,15,3
1487657763,derm,1,1,2013,334967,422,0,54,25,1,17,1
1679703094,derm,0,1,2013,317579,422,0,33,4,1,17,2
1093732182,derm,0,1,2013,136448,423,0,53,25,1,78,1
1265659213,derm,0,1,2013,326324,423,1,36,9,1,78,5
1376505214,derm,1,1,2013,325180,423,0,53,22,1,78,1
1457557613,derm,0,1,2013,182551,423,0,42,6,1,78,5
1538329065,derm,1,1,2013,334967,423,1,32,5,1,78,1
1750371399,derm,1,2,2013,310951,423,1,47,15,1,88,2
1982867008,derm,0,1,2013,325266,423,1,31,5,1,78,1
1194727719,derm,0,1,2013,222462,426,1,40,14,0,87,4
1295729341,derm,0,1,2013,222462,426,1,43,16,1,87,4
1346415478,derm,0,1,2013,98370,426,1,42,15,0,87,1
1417073131,derm,0,1,2013,120663,426,1,38,12,0,87,2
1447234513,derm,0,1,2013,113665,426,1,60,37,0,87,1
1821153149,derm,0,1,2013,222462,426,0,56,30,1,87,4
1912900952,derm,0,1,2013,221809,426,0,73,49,1,87,2
1144366816,derm,0,1,2013,94824,427,1,38,8,1,30,2
1528040623,derm,1,2,2013,94824,427,0,51,25,1,113,8
1760528947,derm,0,1,2013,94824,427,0,37,10,1,30,1
1952480139,derm,0,1,2013,118128,427,0,43,17,1,30,1
1497903678,derm,0,1,2013,57217,428,0,31,8,1,5,1
1669487542,derm,0,1,2013,222987,429,0,49,16,0,15,1
1710958681,derm,0,1,2013,223365,429,0,56,29,0,15,1
1043276793,derm,0,1,2013,223365,430,1,64,35,1,41,3
1073511200,derm,0,1,2013,223679,430,0,47,22,0,41,1
1245319599,derm,1,1,2013,222462,430,1,54,27,1,41,6
1265497838,derm,0,1,2013,223365,430,0,44,22,1,41,2
1336104728,derm,0,1,2013,223365,430,0,66,41,1,41,1
1386609782,derm,0,1,2013,223365,430,0,54,27,1,41,3
1609941186,derm,0,1,2013,223679,430,1,36,10,0,41,2
1780886754,derm,1,1,2013,222462,430,1,35,6,1,41,1
1821053802,derm,0,1,2013,223365,430,0,56,30,1,41,2
1407838246,derm,0,1,2013,222987,431,0,52,22,1,56,1
1780665331,derm,0,1,2013,137525,432,0,69,43,0,12,4
1427264639,derm,0,1,2013,324933,435,1,35,8,1,6,1
1831181304,derm,0,1,2013,226936,435,0,58,27,1,6,1
1003970021,derm,1,1,2013,328880,438,0,61,32,1,7,1
1740462233,derm,0,1,2013,287272,438,0,49,23,0,7,3
